driveruuid,week_date,supply_hours,trip_hours
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,11/29/2021,63.58333,38.18333
72726042-8296-4d3e-8e92-b3af8796cadf,11/29/2021,83.53333,46.6
c34b2754-b2cb-425b-a60d-de89fa45cce3,11/29/2021,28.61666,3.2
1922032d-26ad-469d-8747-75dc05d5c491,11/29/2021,58.5,29.83333
27b43006-eaa1-4cab-9d4d-7d964ff20c01,11/29/2021,63.56666,18.55
1be5bb04-5d57-48a3-84f9-276289d054d2,11/29/2021,48.55,24.81666
92679160-f742-4424-a6df-b6424ee49c81,11/29/2021,68.38333,40.6
62588413-4dad-4b90-93e4-819f63bdae67,11/29/2021,74.61666,48.81666
05b21f09-82bd-4700-b129-2924d9caa0c8,11/29/2021,70.8,41.55
fc566d15-8f50-45e5-b053-dbacc66156b8,11/29/2021,25.41666,5.75
315b1906-7c4a-4c88-ae96-5078475a0d1a,11/29/2021,61.63333,25.96666
fc27465a-f75d-4e44-ac84-bd12d2e582d3,11/29/2021,7,2.23333
10331f84-271a-4d04-87db-c1f06705b140,11/29/2021,84.98333,54.73333
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,11/29/2021,52.93333,30.86666
cecb38c2-dce3-4913-9377-a64e343cf1b8,11/29/2021,79.81666,32.65
39a93eed-1532-4233-bfcd-a5bb02e1f92c,11/29/2021,36.66666,15.7
2ecba62e-b89d-43bd-a5e9-5fb29d7a28f0,11/29/2021,68.96666,38.05
828ab3a8-b5b4-4465-90d9-f1c1eaa4b08b,11/29/2021,86.23333,47.56666
795d9d2a-a0fc-414d-b619-f17396891511,11/29/2021,9.25,2.9
aa0c2e75-7b43-49a2-9249-b931436539b2,11/29/2021,67.36666,24.45
c2f9941e-737e-428b-b2a1-ea034759bb0f,11/29/2021,61.75,30.05
f0b2c986-33c9-421d-b6af-58992d1e96fe,11/29/2021,60.75,31.01666
b3a10083-8fb4-4c47-8bf7-b3a4404cbcdd,11/29/2021,25.11666,10.23333
7894e94d-6a17-4814-8064-c5e779834dca,11/29/2021,25.36666,6.08333
6fbd88da-fc22-4f26-b7ea-79e70a7b7f27,11/29/2021,51.45,31.15
9dc18c52-52d1-492e-a951-961da5bd2c55,11/29/2021,68.83333,31.98333
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,11/29/2021,67.71666,40.68333
361c6caa-dc5c-44da-aaa2-5c029103a71d,11/29/2021,58.36666,21.3
f8acbfc6-dbf5-42ec-9ae2-64c90874d815,11/29/2021,62.41666,12.96666
fed9343c-8330-415e-ac41-9882cfa6d0e1,11/29/2021,63.81666,30.45
2fd50bf2-e158-4ea6-a6d4-12131d322374,11/29/2021,56.98333,18.16666
5dd17596-5fbf-45e0-83fc-03051c652f3e,11/29/2021,76.91666,45.06666
ab0c2d68-737b-4b39-a2bd-a57068184096,11/29/2021,70.45,34.93333
52fb4a5c-dd17-44af-b100-6e184f842f00,11/29/2021,67.83333,40.95
ebe841ff-c9dd-4477-bdea-cba1ecf27f36,11/29/2021,34.35,10.16666
0c219f52-1435-4b21-994a-6a3bd25d974e,11/29/2021,66,16.5
ca28e5e6-0944-4cac-9e92-1741421e0165,11/29/2021,71.51666,41.26666
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,11/29/2021,75.58333,35.1
ecf58a3a-6150-4f48-9e24-185c02b00c0f,11/29/2021,74.5,37.53333
0d75521b-a24f-4c4e-be7b-df0bb30a9dff,11/29/2021,22.08333,9.96666
dd164ab0-f7f4-4507-bdc1-a30f5e99d087,11/29/2021,62.83333,24.68333
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,11/29/2021,65.93333,34.9
99e0998d-8450-4e08-a69a-91fdbfb2881c,11/29/2021,65.91666,27.06666
7cf1aede-04ed-4eb1-9f71-ba1fd95b5dfd,11/29/2021,26.75,12.93333
622b18b7-3b97-43fa-adbd-1fc73ed9573e,11/29/2021,75.25,43.53333
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,11/29/2021,75.4,38.91666
5c22280d-5979-4ca7-99a1-86b5dd3f985c,11/29/2021,68.1,35.1
801589ab-55c1-48e4-962d-2e6478d895a3,11/29/2021,60.46666,14.2
62f06879-9a1a-435b-a915-c1dd2c5ebfd5,11/29/2021,60.85,22.8
03e58d6e-0265-4b6f-9b81-2f272a8b2169,11/29/2021,64.18333,20.85
2a85ec6d-8a56-46b5-93c4-8b93076a24f7,11/29/2021,85.21666,46.81666
230c214d-5f88-44dc-92b6-f9622ef1bce4,11/29/2021,23.65,11.56666
dd8bb6bd-e554-4aba-8b43-c80b1a54ba75,11/29/2021,19.45,4.43333
7ea0bde7-40e4-4e95-b783-1e2baf776393,11/29/2021,66.85,28.43333
cefa509f-c3db-4a0a-a591-436cda98f832,11/29/2021,65.35,39.55
b5d818d9-f75f-48d5-8bb2-092e8ced6624,11/29/2021,68.18333,37.65
d1326348-cea6-4e6b-bf82-b536959797ad,11/29/2021,33.76666,19.58333
ef28088d-577c-444a-9198-53d9223ec834,11/29/2021,28.8,11.55
0bd4c66a-edb4-4b46-b789-903fec02357b,11/29/2021,67.38333,26.35
603bd454-a283-4860-b661-4e3ef464b0d2,11/29/2021,77.31666,43.08333
33e193cf-2ae5-4763-a586-7d90d15746ca,11/29/2021,69.46666,35.48333
e9bb15c1-dbeb-45e4-b090-0136d3b34404,11/29/2021,0.98333,0
64b1af9b-1e55-470d-85db-341ad457c1c9,11/29/2021,67.45,21.65
2ec463b6-2ce4-4938-b498-c41c7a7bdc1b,11/29/2021,61.31666,25.48333
73e127c0-dd7f-4637-8126-ae278fade6cf,11/29/2021,73.15,34.4
5712a5e8-5ea7-4eb1-adc2-2b20189635ed,11/29/2021,26.83333,11.65
2285677b-2537-479b-8a59-c28382950172,11/29/2021,79.71666,34.85
be042639-a971-4776-95f4-fc9f30037c10,11/29/2021,76.38333,43.16666
c0f9c90a-44fa-4249-a8a3-7629576c1d0e,11/29/2021,63.3,34
0d0997c0-e952-46c3-af4d-0a38987ee076,11/29/2021,66.6,16.18333
38892d97-929e-419b-8e77-28ead1e48ba9,11/29/2021,62.91666,24.95
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,11/29/2021,73.13333,19.3
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,11/29/2021,66.63333,33.05
b09c4b8d-7106-49e5-ae37-a6df27cb0860,11/29/2021,26.55,15.18333
67708ccc-f79e-4fa4-9e07-bf70ef8f59e8,11/29/2021,62.68333,32.91666
381c3d67-39d6-4866-8249-05299405d188,11/29/2021,23.08333,12.76666
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,11/29/2021,69.08333,27.6
64d16747-31a1-4ba2-9e92-0107b7d6bdcd,11/29/2021,53.28333,18.48333
7951e2bb-05d4-468b-a745-4b4f87e548b3,11/29/2021,60.56666,34.45
a1446a7d-2373-4286-b148-572dbc29cc4b,11/29/2021,12.81666,5.96666
34e8476d-0af3-4470-ac87-9889108f6e8f,11/29/2021,64.9,37.36666
7043246b-2b90-4673-ba40-920dc13eb064,11/29/2021,64.96666,33.98333
71ed57b7-5990-4be1-9e7c-86c2d579dba0,11/29/2021,61.61666,36.1
07422c3d-4a75-4e11-b477-e5e71ebccb2b,11/29/2021,36.98333,20.35
067be17a-38d3-4a03-89f6-8755902ded15,11/29/2021,64.93333,36.18333
02671632-5f0f-4c90-9f12-3e2c4bfb6047,11/29/2021,61.51666,25.95
684e978b-efc4-4507-a42b-12f8d5b1d842,11/29/2021,68.21666,41.46666
cc955133-9e3a-4959-bc22-4eebe4236412,11/29/2021,74.76666,49.75
18c8be73-4d81-4e14-8494-1250fd058c63,11/29/2021,3.25,1.01666
08f7a590-fed1-4df5-9509-b951bce99408,11/29/2021,62,37.16666
12cce7e4-6774-48cd-9531-199103526b35,11/29/2021,32.53333,16.88333
642190f4-6e94-464d-b722-af7053996efe,11/29/2021,71.7,42.71666
cf780027-663b-4d09-b52a-96014af1d864,11/29/2021,13.06666,8.1
f635fe03-ca19-46c2-be6a-e7d0ed94ba26,11/29/2021,40.8,21.08333
64f548b6-2c66-4147-8968-03edf1b70730,11/29/2021,26.45,11.76666
ad704b7b-12c7-4f01-9610-3e6e298f3452,11/29/2021,60.76666,34.45
1875f7cb-c20f-4032-8deb-c49d1e6cea2e,11/29/2021,53.73333,23.51666
64923075-5efb-4956-9b69-3b888ad7678e,11/29/2021,42.88333,19.08333
74b9cbf9-0904-41a9-a220-1f66f884ed7c,11/29/2021,60.53333,14.1
81b9d9dd-01e6-4902-accc-3cf982584584,11/29/2021,49.21666,13.66666
2381265f-c6b6-4eed-b612-05be3016ce84,11/29/2021,57.46666,31.81666
1628d416-3002-4cec-8f38-1453b708e531,11/29/2021,63.85,41.31666
c596538a-c369-4e99-bc47-8619c87ba857,11/29/2021,49.43333,31.11666
fefbb0ca-d5a4-46b0-97ad-855f3a8422bf,11/29/2021,89,48.71666
f2c89862-5ac2-46ed-887f-e84b0105d3a4,11/29/2021,39.78333,25.91666
aa05f6a1-8660-4113-a6c1-9e9bf82093c4,11/29/2021,57.96666,23.11666
07e356ec-3be2-48f4-8bd7-443259321469,11/29/2021,60.75,30.88333
f461930b-f3b0-42a2-989d-21551dd730ad,11/29/2021,62.18333,35.21666
ba7e93c8-b2f8-4877-b5a9-3f23a39533e2,11/29/2021,32.91666,20.2
ae661bd4-2b78-4ff4-ae05-4e4f7deac1a5,11/29/2021,8.91666,4.43333
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,11/29/2021,82.68333,40.73333
0cae36d8-3521-4112-bbeb-a937995f220c,11/29/2021,18.03333,12.06666
37e4b055-d577-4400-8fd1-274f30d71edc,12/6/2021,67.35,15.66666
405d3aa0-9a4f-4078-9897-1aeb99a83d76,12/6/2021,64.63333,15.88333
2f39e80c-1d86-4bd3-a9ac-ea21e1f35dbc,12/6/2021,73.35,31.33333
622b18b7-3b97-43fa-adbd-1fc73ed9573e,12/6/2021,61.81666,30.33333
4378e378-898e-43fd-a1c8-0f22d59621e8,12/6/2021,44.06666,10.16666
62f06879-9a1a-435b-a915-c1dd2c5ebfd5,12/6/2021,71.8,29.21666
d1326348-cea6-4e6b-bf82-b536959797ad,12/6/2021,92.13333,50.95
2a85ec6d-8a56-46b5-93c4-8b93076a24f7,12/6/2021,72.11666,43.98333
4e174a23-5fcb-46f7-ad15-1d726129a541,12/6/2021,82.55,42.41666
60e24218-a9cd-4344-a79e-ddbc78345e34,12/6/2021,61.08333,29.91666
1c91b39f-dd34-4a88-90a2-88c75dd4c286,12/6/2021,79.8,38
cefa509f-c3db-4a0a-a591-436cda98f832,12/6/2021,66.73333,42.65
e351c89a-c080-4e55-a68f-967d30651a76,12/6/2021,31.45,8.65
3e54b77a-edb6-4ef5-bc18-3a777cdc4159,12/6/2021,74.78333,24.51666
208e8401-5bae-45ec-aa3d-4f27c9d708af,12/6/2021,51.11666,19.41666
0bd4c66a-edb4-4b46-b789-903fec02357b,12/6/2021,63.11666,23.15
33e193cf-2ae5-4763-a586-7d90d15746ca,12/6/2021,73.16666,39.25
361c6caa-dc5c-44da-aaa2-5c029103a71d,12/6/2021,64.65,21.21666
10374e3b-1a64-4f83-86f6-56a0707cfb4d,12/6/2021,57.03333,16.23333
fed9343c-8330-415e-ac41-9882cfa6d0e1,12/6/2021,62.31666,20.73333
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,12/6/2021,62.56666,33.51666
0c219f52-1435-4b21-994a-6a3bd25d974e,12/6/2021,42.5,9.11666
4e7ce887-6332-4c87-883b-2704ca6279ee,12/6/2021,38.73333,9.73333
c4328d0c-7df6-458b-9ee3-c355a0489473,12/6/2021,62.15,25.56666
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,12/6/2021,70.76666,42.98333
071ca342-a7f2-4ce9-84bc-11ee161d5705,12/6/2021,69.71666,24.53333
7951e2bb-05d4-468b-a745-4b4f87e548b3,12/6/2021,61.2,30.18333
7cf1aede-04ed-4eb1-9f71-ba1fd95b5dfd,12/6/2021,20.33333,7.41666
be275976-4a8e-40bf-8213-2c587daf70f1,12/6/2021,32.88333,14.13333
2285677b-2537-479b-8a59-c28382950172,12/6/2021,76.46666,30.96666
b5d818d9-f75f-48d5-8bb2-092e8ced6624,12/6/2021,81.28333,44.26666
c0f9c90a-44fa-4249-a8a3-7629576c1d0e,12/6/2021,12.75,7.53333
4f6a3fd2-2312-467b-9f34-c53d07e19cf5,12/6/2021,20.26666,10.25
38892d97-929e-419b-8e77-28ead1e48ba9,12/6/2021,80.01666,41.53333
05b21f09-82bd-4700-b129-2924d9caa0c8,12/6/2021,70.9,40.01666
801589ab-55c1-48e4-962d-2e6478d895a3,12/6/2021,60.5,12.76666
72726042-8296-4d3e-8e92-b3af8796cadf,12/6/2021,73.8,27
67708ccc-f79e-4fa4-9e07-bf70ef8f59e8,12/6/2021,72.3,36.55
2ecba62e-b89d-43bd-a5e9-5fb29d7a28f0,12/6/2021,66.43333,39.38333
34e8476d-0af3-4470-ac87-9889108f6e8f,12/6/2021,61.96666,29.41666
1875f7cb-c20f-4032-8deb-c49d1e6cea2e,12/6/2021,65.48333,31.41666
71ed57b7-5990-4be1-9e7c-86c2d579dba0,12/6/2021,73.73333,43.06666
1922032d-26ad-469d-8747-75dc05d5c491,12/6/2021,66.18333,36.86666
067be17a-38d3-4a03-89f6-8755902ded15,12/6/2021,51.26666,29.78333
0d0997c0-e952-46c3-af4d-0a38987ee076,12/6/2021,78.68333,15.68333
ef28088d-577c-444a-9198-53d9223ec834,12/6/2021,41.63333,17.03333
62588413-4dad-4b90-93e4-819f63bdae67,12/6/2021,32.05,18.45
684e978b-efc4-4507-a42b-12f8d5b1d842,12/6/2021,71.8,43.9
fc566d15-8f50-45e5-b053-dbacc66156b8,12/6/2021,61.16666,9.95
18c8be73-4d81-4e14-8494-1250fd058c63,12/6/2021,31.68333,6.91666
81b9d9dd-01e6-4902-accc-3cf982584584,12/6/2021,84.68333,20.51666
12cce7e4-6774-48cd-9531-199103526b35,12/6/2021,46.58333,17.73333
fc27465a-f75d-4e44-ac84-bd12d2e582d3,12/6/2021,27.2,9.31666
a4812789-4bcb-43fb-ae12-36d5830c721a,12/6/2021,66.86666,26.25
1628d416-3002-4cec-8f38-1453b708e531,12/6/2021,65.13333,37.71666
1be5bb04-5d57-48a3-84f9-276289d054d2,12/6/2021,38.86666,21.98333
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,12/6/2021,72.55,40.41666
74b9cbf9-0904-41a9-a220-1f66f884ed7c,12/6/2021,48.08333,12.85
02671632-5f0f-4c90-9f12-3e2c4bfb6047,12/6/2021,52.71666,17.76666
2381265f-c6b6-4eed-b612-05be3016ce84,12/6/2021,56.71666,34.06666
7894e94d-6a17-4814-8064-c5e779834dca,12/6/2021,21.23333,9.23333
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,12/6/2021,64.96666,32.46666
642190f4-6e94-464d-b722-af7053996efe,12/6/2021,69.38333,35.18333
aa05f6a1-8660-4113-a6c1-9e9bf82093c4,12/6/2021,68.51666,28.28333
99e0998d-8450-4e08-a69a-91fdbfb2881c,12/6/2021,61.03333,19.76666
ba7e93c8-b2f8-4877-b5a9-3f23a39533e2,12/6/2021,61.65,34.25
52fb4a5c-dd17-44af-b100-6e184f842f00,12/6/2021,73.23333,44.6
f8acbfc6-dbf5-42ec-9ae2-64c90874d815,12/6/2021,81.76666,13.45
391efe5a-fabf-43bd-a5e7-6f7ace587bd2,12/6/2021,12.38333,5.01666
0cae36d8-3521-4112-bbeb-a937995f220c,12/6/2021,46.38333,27.5
9e7cb1a7-b0ef-46b7-9358-0e08a57133ad,12/6/2021,80.6,44.41666
9dc18c52-52d1-492e-a951-961da5bd2c55,12/6/2021,85.6,42.8
d0233aeb-ef6b-4576-a686-6d268a3e1edf,12/6/2021,57.31666,19.91666
f68b9f60-5b50-49d1-9617-a081765fd6ac,12/6/2021,66.86666,25.85
23767254-acb5-4577-b91d-899f148305b7,12/6/2021,59.81666,30.58333
42d1861f-7e1c-4d83-b912-84a7351870c4,12/6/2021,67.45,20.11666
03e58d6e-0265-4b6f-9b81-2f272a8b2169,12/6/2021,79.21666,32.45
5c22280d-5979-4ca7-99a1-86b5dd3f985c,12/6/2021,87,40.98333
7ea0bde7-40e4-4e95-b783-1e2baf776393,12/6/2021,67.43333,27.35
fcd39e00-30e7-4893-9a26-907e29d33f22,12/6/2021,60.73333,31.36666
ca40054a-bcca-4503-81fb-6fe56f9a34da,12/6/2021,15.73333,9.63333
7e574e04-e42e-4b40-b9bc-e4fc99f92822,12/6/2021,63.16666,14.03333
603bd454-a283-4860-b661-4e3ef464b0d2,12/6/2021,35.85,18.83333
5070b315-eba0-4478-bd47-2fc1318bec56,12/6/2021,61.85,28.73333
315b1906-7c4a-4c88-ae96-5078475a0d1a,12/6/2021,60.78333,20.46666
0c09298b-4156-483c-b8ca-f7bff13693d3,12/6/2021,65.1,24.36666
64f548b6-2c66-4147-8968-03edf1b70730,12/6/2021,11.08333,1.35
5dd17596-5fbf-45e0-83fc-03051c652f3e,12/6/2021,79.3,43.3
2ec463b6-2ce4-4938-b498-c41c7a7bdc1b,12/6/2021,70.2,26.05
d5b92e0a-b71d-4fe4-9590-c784e402246a,12/6/2021,20.48333,5.75
5712a5e8-5ea7-4eb1-adc2-2b20189635ed,12/6/2021,19.88333,9.71666
38672f8a-80f5-4d99-8bc2-687bf3bbbc6c,12/6/2021,57.06666,21.85
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,12/6/2021,65.28333,19.81666
8b58fe38-1968-41e3-ae48-581e0bf98a2b,12/6/2021,75.88333,19.41666
64923075-5efb-4956-9b69-3b888ad7678e,12/6/2021,55.05,21.71666
64b1af9b-1e55-470d-85db-341ad457c1c9,12/6/2021,67.6,28.98333
381c3d67-39d6-4866-8249-05299405d188,12/6/2021,77.08333,41.05
b8c485ab-cce7-4208-9954-a0bb9cae8829,12/6/2021,22.53333,8.81666
c596538a-c369-4e99-bc47-8619c87ba857,12/6/2021,71.06666,43.41666
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,12/6/2021,66.3,32.68333
fefbb0ca-d5a4-46b0-97ad-855f3a8422bf,12/6/2021,25.35,15.86666
0d75521b-a24f-4c4e-be7b-df0bb30a9dff,12/6/2021,3.61666,2.91666
a1446a7d-2373-4286-b148-572dbc29cc4b,12/6/2021,15.45,9.08333
e4849005-bd6f-4c44-bfb5-09c0a70c672c,12/6/2021,75.16666,37.45
f2c89862-5ac2-46ed-887f-e84b0105d3a4,12/6/2021,44.65,23.75
73e127c0-dd7f-4637-8126-ae278fade6cf,12/6/2021,86.7,37.61666
39a93eed-1532-4233-bfcd-a5bb02e1f92c,12/6/2021,39.36666,16.25
1e2a43b1-10c7-4530-8582-9004904da430,12/6/2021,60.15,27.21666
0abee682-7cb7-4a49-97e0-a112d05f2dac,12/6/2021,84.5,48.65
e989d85d-3796-4958-97d5-a5e1bbbf5b4e,12/6/2021,54.35,21.83333
f72ce798-c3cf-4edc-a498-14d50cdcea3f,12/6/2021,54.01666,30.8
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,12/6/2021,61.7,29.31666
828ab3a8-b5b4-4465-90d9-f1c1eaa4b08b,12/6/2021,81.71666,42.36666
230c214d-5f88-44dc-92b6-f9622ef1bce4,12/6/2021,64.5,32.88333
f461930b-f3b0-42a2-989d-21551dd730ad,12/6/2021,59.75,31.18333
c34b2754-b2cb-425b-a60d-de89fa45cce3,12/6/2021,42.6,6.35
aa0c2e75-7b43-49a2-9249-b931436539b2,12/6/2021,72.1,21.13333
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,12/6/2021,65.73333,24.31666
ae661bd4-2b78-4ff4-ae05-4e4f7deac1a5,12/6/2021,14.05,6.95
27b43006-eaa1-4cab-9d4d-7d964ff20c01,12/6/2021,65.28333,20.05
f0b2c986-33c9-421d-b6af-58992d1e96fe,12/6/2021,31.71666,17.55
92679160-f742-4424-a6df-b6424ee49c81,12/6/2021,69.68333,43.78333
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,12/6/2021,78.18333,33.53333
10331f84-271a-4d04-87db-c1f06705b140,12/6/2021,76.95,47.05
ca28e5e6-0944-4cac-9e92-1741421e0165,12/6/2021,87.75,49.15
cecb38c2-dce3-4913-9377-a64e343cf1b8,12/6/2021,61.95,14.86666
f635fe03-ca19-46c2-be6a-e7d0ed94ba26,12/6/2021,32.93333,13.71666
795d9d2a-a0fc-414d-b619-f17396891511,12/6/2021,21.38333,5.55
ecf58a3a-6150-4f48-9e24-185c02b00c0f,12/6/2021,71.03333,30
be042639-a971-4776-95f4-fc9f30037c10,12/6/2021,69.01666,38.73333
dd164ab0-f7f4-4507-bdc1-a30f5e99d087,12/6/2021,63.15,27.36666
c2f9941e-737e-428b-b2a1-ea034759bb0f,12/6/2021,70.83333,29.43333
6fbd88da-fc22-4f26-b7ea-79e70a7b7f27,12/6/2021,71.51666,38.41666
64d16747-31a1-4ba2-9e92-0107b7d6bdcd,12/6/2021,61.46666,16.63333
7043246b-2b90-4673-ba40-920dc13eb064,12/6/2021,78.5,37.8
07e356ec-3be2-48f4-8bd7-443259321469,12/6/2021,17.4,7.5
cc955133-9e3a-4959-bc22-4eebe4236412,12/6/2021,93.71666,59.61666
08f7a590-fed1-4df5-9509-b951bce99408,12/6/2021,21.38333,9.66666
2fd50bf2-e158-4ea6-a6d4-12131d322374,12/6/2021,60.46666,18.63333
ab0c2d68-737b-4b39-a2bd-a57068184096,12/6/2021,49.88333,22.7
ad704b7b-12c7-4f01-9610-3e6e298f3452,12/6/2021,63.21666,34.86666
18306656-762e-484f-8fb9-f363082beee5,12/13/2021,45.48333,16.78333
315b1906-7c4a-4c88-ae96-5078475a0d1a,12/13/2021,60.95,25.65
a4812789-4bcb-43fb-ae12-36d5830c721a,12/13/2021,29.3,15.08333
10331f84-271a-4d04-87db-c1f06705b140,12/13/2021,73.7,44.7
72726042-8296-4d3e-8e92-b3af8796cadf,12/13/2021,70.85,34.76666
1875f7cb-c20f-4032-8deb-c49d1e6cea2e,12/13/2021,82.48333,37.75
795d9d2a-a0fc-414d-b619-f17396891511,12/13/2021,5.1,1.43333
a0ed51dd-4fbd-4c5e-a0ea-c9c8496c772f,12/13/2021,25.56666,16.01666
c2f9941e-737e-428b-b2a1-ea034759bb0f,12/13/2021,64.45,28.66666
64d16747-31a1-4ba2-9e92-0107b7d6bdcd,12/13/2021,39.73333,13.46666
62588413-4dad-4b90-93e4-819f63bdae67,12/13/2021,79.88333,52.36666
1628d416-3002-4cec-8f38-1453b708e531,12/13/2021,62.76666,39.38333
8cf8b7ca-781e-46d5-a928-a60a736646a1,12/13/2021,68.56666,42.46666
a1446a7d-2373-4286-b148-572dbc29cc4b,12/13/2021,25.31666,14.93333
381c3d67-39d6-4866-8249-05299405d188,12/13/2021,87,47.3
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,12/13/2021,63,30.03333
6fbd88da-fc22-4f26-b7ea-79e70a7b7f27,12/13/2021,57.01666,33.5
7043246b-2b90-4673-ba40-920dc13eb064,12/13/2021,67.81666,30.6
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,12/13/2021,51.1,32.35
0abee682-7cb7-4a49-97e0-a112d05f2dac,12/13/2021,69.63333,42.85
4d8aa9ad-1a8a-4890-883e-a366581e4297,12/13/2021,71.1,37.55
f72ce798-c3cf-4edc-a498-14d50cdcea3f,12/13/2021,61.05,35.18333
aa0c2e75-7b43-49a2-9249-b931436539b2,12/13/2021,29.48333,11.13333
07e356ec-3be2-48f4-8bd7-443259321469,12/13/2021,42.13333,22.46666
f0b2c986-33c9-421d-b6af-58992d1e96fe,12/13/2021,24.51666,9.91666
f461930b-f3b0-42a2-989d-21551dd730ad,12/13/2021,25.33333,13.06666
7894e94d-6a17-4814-8064-c5e779834dca,12/13/2021,8.8,3.86666
cc955133-9e3a-4959-bc22-4eebe4236412,12/13/2021,81.16666,52.01666
0cae36d8-3521-4112-bbeb-a937995f220c,12/13/2021,16.43333,11.46666
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,12/13/2021,88.86666,41.96666
ad704b7b-12c7-4f01-9610-3e6e298f3452,12/13/2021,65.15,37.46666
ab0c2d68-737b-4b39-a2bd-a57068184096,12/13/2021,69.58333,31.18333
4378e378-898e-43fd-a1c8-0f22d59621e8,12/13/2021,55.41666,15.93333
642190f4-6e94-464d-b722-af7053996efe,12/13/2021,59.63333,31.66666
0c09298b-4156-483c-b8ca-f7bff13693d3,12/13/2021,64.15,27.48333
ca28e5e6-0944-4cac-9e92-1741421e0165,12/13/2021,38.48333,19.13333
3e54b77a-edb6-4ef5-bc18-3a777cdc4159,12/13/2021,42.46666,15.78333
dd164ab0-f7f4-4507-bdc1-a30f5e99d087,12/13/2021,60.58333,26.45
361c6caa-dc5c-44da-aaa2-5c029103a71d,12/13/2021,71.43333,23.41666
37e4b055-d577-4400-8fd1-274f30d71edc,12/13/2021,66.25,20.86666
5dd17596-5fbf-45e0-83fc-03051c652f3e,12/13/2021,72.15,38.33333
f68b9f60-5b50-49d1-9617-a081765fd6ac,12/13/2021,61.98333,25.25
c4328d0c-7df6-458b-9ee3-c355a0489473,12/13/2021,64.95,37.78333
42d1861f-7e1c-4d83-b912-84a7351870c4,12/13/2021,40.71666,8.28333
071ca342-a7f2-4ce9-84bc-11ee161d5705,12/13/2021,30.38333,8.33333
5c22280d-5979-4ca7-99a1-86b5dd3f985c,12/13/2021,69.61666,39.6
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,12/13/2021,73.43333,33.91666
fcd39e00-30e7-4893-9a26-907e29d33f22,12/13/2021,64.71666,35.06666
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,12/13/2021,21.58333,11.11666
5070b315-eba0-4478-bd47-2fc1318bec56,12/13/2021,84.71666,44.61666
4e7ce887-6332-4c87-883b-2704ca6279ee,12/13/2021,32.05,6.81666
d1326348-cea6-4e6b-bf82-b536959797ad,12/13/2021,68.25,40.16666
1e2a43b1-10c7-4530-8582-9004904da430,12/13/2021,60.21666,27.3
b507b4f1-435b-4096-903c-8a8b8ffcdcaf,12/13/2021,34.06666,13.78333
2285677b-2537-479b-8a59-c28382950172,12/13/2021,75.75,23.58333
d5b92e0a-b71d-4fe4-9590-c784e402246a,12/13/2021,70.73333,15.85
801589ab-55c1-48e4-962d-2e6478d895a3,12/13/2021,61.31666,15.38333
38672f8a-80f5-4d99-8bc2-687bf3bbbc6c,12/13/2021,21,8.46666
be275976-4a8e-40bf-8213-2c587daf70f1,12/13/2021,65.55,33.71666
8b58fe38-1968-41e3-ae48-581e0bf98a2b,12/13/2021,66.73333,16.75
05b21f09-82bd-4700-b129-2924d9caa0c8,12/13/2021,85.7,50.31666
10374e3b-1a64-4f83-86f6-56a0707cfb4d,12/13/2021,27.56666,11.81666
71ed57b7-5990-4be1-9e7c-86c2d579dba0,12/13/2021,73.4,43.68333
e4849005-bd6f-4c44-bfb5-09c0a70c672c,12/13/2021,59.76666,34.93333
cecb38c2-dce3-4913-9377-a64e343cf1b8,12/13/2021,59.5,15.13333
95ab88f3-60f4-43c8-8a98-325be70c624d,12/13/2021,48.95,28.65
2ecba62e-b89d-43bd-a5e9-5fb29d7a28f0,12/13/2021,66.28333,37.68333
e989d85d-3796-4958-97d5-a5e1bbbf5b4e,12/13/2021,1.95,0
2ec463b6-2ce4-4938-b498-c41c7a7bdc1b,12/13/2021,41.15,15.31666
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,12/13/2021,68.41666,39.51666
5712a5e8-5ea7-4eb1-adc2-2b20189635ed,12/13/2021,20.16666,8.71666
